row_index,window_id,ts,src_ip_token,is_attack,iat_raw,iat_filled_flag,iat_log,iat_log_scaled
25,window_01_0pct,1783692001.289681,c2ea3445,0,0.030571937561035156,0,-1.5146628306472945,0.5262289823506789
26,window_01_0pct,1783692001.258984,c2ea3445,0,0.002032041549682617,0,-2.691853745506825,-0.2355566999653801
27,window_01_0pct,1783692001.256952,c2ea3445,0,0.00014209747314453125,0,-3.8443680350667484,-0.9813736047417634
28,window_01_0pct,1783692001.236522,c2ea3445,0,0.723106861114502,0,-0.14079691709965564,1.415287306834562
29,window_01_0pct,1783691999.30684,c2ea3445,0,0.0002949237823486328,0,-3.5288201307240152,-0.7771757362576908
30,window_01_0pct,1783691999.309849,c2ea3445,0,0.00021791458129882812,0,-3.65972531030636,-0.861887307072644
31,window_01_0pct,1783691999.310132,c2ea3445,0,0.0002830028533935547,0,-3.54667729654856,-0.7887314941897038
32,window_01_0pct,1783691999.309631,c2ea3445,0,0.002791166305541992,0,-2.5540587180588252,-0.1463865596939863
33,window_01_0pct,1783691999.306545,c2ea3445,0,0.007607936859130859,0,-2.118676019769185,0.13535899380848607
34,window_01_0pct,1783691999.298937,c2ea3445,0,0.8210840225219727,0,-0.08561186979858504,1.4509987435957832
35,window_01_0pct,1783691998.256513,c2ea3445,0,2.232706069946289,0,0.34883174758957136,1.7321365975516
36,window_01_0pct,1783691998.477511,c2ea3445,0,0.0001919269561767578,0,-3.7146070875405486,-0.897402491219349
37,window_01_0pct,1783691998.477853,c2ea3445,0,0.0003421306610107422,0,-3.4645404731043494,-0.735578980607667
38,window_01_0pct,1783691961.645251,c2ea3445,0,1.4449760913848877,0,0.15986096185796655,1.6098495180904664
39,window_01_0pct,1783691998.476417,c2ea3445,0,9.417533874511719e-05,0,-4.021475568783378,-1.0959837174368112
40,window_01_0pct,1783691998.477319,c2ea3445,0,0.0009019374847412109,0,-3.044342317207842,-0.46365967265432045
41,window_01_0pct,1783691998.476323,c2ea3445,0,0.1997818946838379,0,-0.6994416986047017,1.0537761953578746
42,window_01_0pct,1783692000.512383,c2ea3445,0,0.7492709159851074,0,-0.1253605452095488,1.425276516693689
43,window_01_0pct,1783691989.515555,c2ea3445,0,0.003997802734375,0,-2.3980700195937867,-0.045442901708006335
44,window_01_0pct,1783691989.511557,c2ea3445,0,8.9827880859375,0,0.9534112026545571,2.123373029023642
45,window_01_0pct,1783692000.513415,c2ea3445,0,0.00011205673217773438,0,-3.946703571659272,-1.0475971421342671
46,window_01_0pct,1783692000.513153,c2ea3445,0,0.0007700920104980469,0,-3.112893796699506,-0.5080208165598219
47,window_01_0pct,1783692000.513303,c2ea3445,0,0.0001499652862548828,0,-3.8211229051647337,-0.9663311788111787
48,window_01_0pct,1783692001.93334,c2ea3445,0,9.512901306152344e-05,0,-4.017145516484707,-1.093181647013764
49,window_01_0pct,1783692001.934448,c2ea3445,0,0.00016808509826660156,0,-3.7718946657657098,-0.934474521181198
50,window_01_0pct,1783692001.929218,c2ea3445,0,0.6395370960235596,0,-0.19413358034868727,1.3807719993404723
51,window_01_0pct,1783692001.933245,c2ea3445,0,0.004026889801025391,0,-2.394922419811881,-0.04340602186358192
52,window_01_0pct,1783692001.934806,c2ea3445,0,0.0003581047058105469,0,-3.444778903717807,-0.7227908419729414
53,window_01_0pct,1783692001.93428,c2ea3445,0,0.0009398460388183594,0,-3.026481439231838,-0.4521015125088714
54,window_01_0pct,1783692008.081176,c2ea3445,0,0.20362615585327148,0,-0.6911643046712879,1.059132675862243
55,window_01_0pct,1783692018.398187,c2ea3445,0,0.00025081634521484375,0,-3.5989160835759577,-0.8225363422536036
56,window_01_0pct,1783692018.398352,c2ea3445,0,0.00016498565673828125,0,-3.779929438878921,-0.9396739965093207
57,window_01_0pct,1783692018.397936,c2ea3445,0,0.0007081031799316406,0,-3.1492905670529514,-0.5315739532582212
58,window_01_0pct,1783692018.397228,c2ea3445,0,0.0005309581756591797,0,-3.2741225120554582,-0.6123554027225357
59,window_01_0pct,1783692018.382683,c2ea3445,0,2.506057024002075,0,0.39899112220968297,1.7645958129067305
60,window_01_0pct,1783692018.396697,c2ea3445,0,0.014014005661010742,0,-1.853406722481274,0.30702048905208984
61,window_01_0pct,1783692020.024347,c2ea3445,0,1.62599515914917,0,0.21111951538948143,1.64302003587449
62,window_01_0pct,1783692020.044868,c2ea3445,0,0.00021505355834960938,0,-3.6654385765692563,-0.8655844851457972
63,window_01_0pct,1783692020.043377,c2ea3445,0,0.00014495849609375,0,-3.835770620105625,-0.9758100317141079
64,window_01_0pct,1783692020.044653,c2ea3445,0,0.0012760162353515625,0,-2.893803581296668,-0.3662428032208904
65,window_01_0pct,1783692020.043232,c2ea3445,0,0.018884897232055664,0,-1.7238623778645443,0.39085143415058965
66,window_01_0pct,1783691926.409991,c2ea3445,0,0.0008590221405029297,0,-3.0654903680884362,-0.47734503342832074
67,window_01_0pct,1783691926.405962,c2ea3445,0,0.0008029937744140625,0,-3.094747314122304,-0.4962778355044849
68,window_01_0pct,1783691926.405159,c2ea3445,0,0.010261058807373047,0,-1.9887655009216756,0.21942689816543762
69,window_01_0pct,1783691926.409132,c2ea3445,0,0.003170013427734375,0,-2.4988019189383492,-0.11062869077973624
70,window_01_0pct,1783691926.394898,c2ea3445,0,12.659111976623535,0,1.1024032757560676,2.2197890195266456
71,window_01_0pct,1783692015.874215,c2ea3445,0,3.5924978256225586,0,0.5553966348366806,1.8658092003450526
72,window_01_0pct,1783692021.216804,c2ea3445,0,0.0003991127014160156,0,-3.3978176618993507,-0.6924012074714289
73,window_01_0pct,1783692021.195122,c2ea3445,0,1.1502540111541748,0,0.060794133970622444,1.5457412327440294
74,window_01_0pct,1783692021.21513,c2ea3445,0,0.00017404556274414062,0,-3.756848893754471,-0.924738076945285
75,window_01_0pct,1783692021.216405,c2ea3445,0,0.0012748241424560547,0,-2.8942091839411312,-0.36650527745795897
76,window_01_0pct,1783692021.214956,c2ea3445,0,0.019834041595458984,0,-1.7025668844432025,0.4046322081792185
77,window_01_0pct,1783691966.46824,c2ea3445,0,0.006124973297119141,0,-2.212824900598183,0.07443321828959357
78,window_01_0pct,1783691980.528249,c2ea3445,0,0.0013420581817626953,0,-2.8719051731308616,-0.3520718700309967
79,window_01_0pct,1783691980.528549,c2ea3445,0,0.0002999305725097656,0,-3.5215336886380664,-0.7724605221101509
80,window_01_0pct,1783691980.526907,c2ea3445,0,0.00020194053649902344,0,-3.6926311958474565,-0.8831814167643838
81,window_01_0pct,1783691980.526705,c2ea3445,0,0.008708000183105469,0,-2.060031700317685,0.17330900033962948
82,window_01_0pct,1783691980.517997,c2ea3445,0,11.471214056015015,0,1.0596094217525658,2.1920961917452817
83,window_01_0pct,1783691980.528769,c2ea3445,0,0.0002200603485107422,0,-3.655489149629794,-0.859145995947436
84,window_01_0pct,1783691992.063909,c2ea3445,0,2.548354148864746,0,0.4062599528799619,1.7692996303265747
85,window_01_0pct,1783692008.685044,c2ea3445,0,0.0014569759368896484,0,-2.836249643756235,-0.3289984063896032
86,window_01_0pct,1783692008.68276,c2ea3445,0,0.0022079944610595703,0,-2.6558053730983615,-0.2122290191067135
87,window_01_0pct,1783692008.683587,c2ea3445,0,0.0008270740509033203,0,-3.081930824494477,-0.48798400807786396
88,window_01_0pct,1783692008.685833,c2ea3445,0,0.0007889270782470703,0,-3.1024129985534086,-0.5012384655697155
89,window_01_0pct,1783692008.680552,c2ea3445,0,0.5993759632110596,0,-0.22229995298626862,1.3625449308783881
90,window_01_0pct,1783691966.462115,c2ea3445,0,0.00016808509826660156,0,-3.7718946657657098,-0.934474521181198
91,window_01_0pct,1783692026.562338,c2ea3445,0,0.00013303756713867188,0,-3.872773463467613,-0.9997553713547132
92,window_01_0pct,1783692026.562205,c2ea3445,0,1.91013503074646,0,0.28106429672359234,1.6882828155141132
93,window_01_0pct,1783692044.1402,c2ea3445,0,3.8937008380889893,0,0.5903626921684971,1.8884364917267558
94,window_01_0pct,1783691966.461947,c2ea3445,0,0.010760068893432617,0,-1.9681445881990323,0.2327711364449806
95,window_01_0pct,1783691966.451187,c2ea3445,0,4.030488967895508,0,0.605357844508067,1.8981401788791457
96,window_01_0pct,1783691954.766703,c2ea3445,0,0.0008189678192138672,0,-3.0862031917773685,-0.49074874928051815
97,window_01_0pct,1783691954.765884,c2ea3445,0,0.0001900196075439453,0,-3.718922051542416,-0.9001947976794479
98,window_01_0pct,1783691954.761542,c2ea3445,0,0.009026050567626953,0,-2.044454124707662,0.18338958617759232
99,window_01_0pct,1783691954.761772,c2ea3445,0,0.00022983551025390625,0,-3.6366973813002836,-0.846985436535941
100,window_01_0pct,1783691954.752516,c2ea3445,0,0.6877040863037109,0,-0.16259776358081277,1.4011795079192964
101,window_01_0pct,1783691954.765694,c2ea3445,0,0.003921985626220703,0,-2.4063832831180982,-0.05082259419985378
102,window_01_0pct,1783692050.687109,c2ea3445,0,0.00017404556274414062,0,-3.756848893754471,-0.924738076945285
103,window_01_0pct,1783692050.669387,c2ea3445,0,2.877636194229126,0,0.4590360382188767,1.8034521757398845
104,window_01_0pct,1783692050.685915,c2ea3445,0,0.0001399517059326172,0,-3.8509296635125723,-0.9856197763181919
105,window_01_0pct,1783692050.685775,c2ea3445,0,0.016387939453125,0,-1.7854491492091185,0.3509973034075166
106,window_01_0pct,1783692050.687436,c2ea3445,0,0.00032711029052734375,0,-3.483980148616823,-0.7481588147597508
107,window_01_0pct,1783692050.686935,c2ea3445,0,0.0010199546813964844,0,-2.9909935351474153,-0.42913652281546666
108,window_01_0pct,1783692046.326866,c2ea3445,0,2.1866660118103027,0,0.3397826532050671,1.7262807330074326
109,window_01_0pct,1783692051.456857,c2ea3445,0,0.0001049041748046875,0,-3.9750869194118565,-1.0659646198825101
110,window_01_0pct,1783692051.455594,c2ea3445,0,0.00025200843811035156,0,-3.5968649943828654,-0.8212090381088571
111,window_01_0pct,1783692051.427385,c2ea3445,0,0.07981705665588379,0,-1.0978988502666076,0.7959259611087441
112,window_01_0pct,1783692051.456752,c2ea3445,0,0.001157999038696289,0,-2.935916924251305,-0.39349525759541015
113,window_01_0pct,1783692051.455342,c2ea3445,0,0.02795696258544922,0,-1.5534944806422684,0.5011001824139164
114,window_01_0pct,1783692052.402636,c2ea3445,0,0.0007319450378417969,0,-3.134928591057334,-0.5222800082021352
115,window_01_0pct,1783692052.397594,c2ea3445,0,0.759070873260498,0,-0.1197171006755123,1.4289285116171178
116,window_01_0pct,1783692051.638523,c2ea3445,0,0.18166613578796387,0,-0.7407236309575467,1.027061764752122
117,window_01_0pct,1783692052.401904,c2ea3445,0,0.0029211044311523438,0,-2.534304267161901,-0.1336030275877365
118,window_01_0pct,1783692052.398983,c2ea3445,0,0.0013890266418457031,0,-2.856976875792168,-0.34241144619453634
119,window_01_0pct,1783692046.327902,c2ea3445,0,0.0010361671447753906,0,-2.9841512491999773,-0.42470873170420703
120,window_01_0pct,1783692046.331343,c2ea3445,0,0.00344085693359375,0,-2.4632071857929128,-0.0875945696921725
121,window_01_0pct,1783691999.762871,c2ea3445,0,0.00020694732666015625,0,-3.6820466584883014,-0.8763319338875083
122,window_01_0pct,1783691999.76151,c2ea3445,0,0.005354881286621094,0,-2.271169057712448,0.036677453293947705
123,window_01_0pct,1783691999.763112,c2ea3445,0,0.0002410411834716797,0,-3.61611073223125,-0.8336633710071508
124,window_01_0pct,1783691999.762664,c2ea3445,0,0.0010190010070800781,0,-2.9913993994448425,-0.42939916637382286
125,window_01_0pct,1783691999.756155,c2ea3445,0,0.44602298736572266,0,-0.3506417841120001,1.279492158248492
126,window_01_0pct,1783691999.761645,c2ea3445,0,0.00013518333435058594,0,-3.865876036640769,-0.9952918973886917
127,window_01_0pct,1783692011.813536,c2ea3445,0,1.2748618125915527,0,0.10546345305229994,1.57464771450981
128,window_01_0pct,1783692024.577662,c2ea3445,0,3.3608579635620117,0,0.5264502879434627,1.847077393685435
129,window_01_0pct,1783692024.57948,c2ea3445,0,0.001817941665649414,0,-2.7401812287500413,-0.26683045881990225
130,window_01_0pct,1783692024.583592,c2ea3445,0,0.0041120052337646484,0,-2.385840737854389,-0.037529069196655364
131,window_01_0pct,1783692024.585024,c2ea3445,0,0.001432180404663086,0,-2.8436991384105257,-0.3338191353779898
132,window_01_0pct,1783692028.081343,c2ea3445,0,1.5190048217773438,0,0.18155943835319455,1.6238910711754293
133,window_01_0pct,1783692060.621974,c2ea3445,0,8.219337940216064,0,0.9148368897832141,2.098410757501121
134,window_01_0pct,1783692060.63761,c2ea3445,0,0.00039196014404296875,0,-3.405651495680485,-0.6974706506150875
135,window_01_0pct,1783692060.634832,c2ea3445,0,0.0001239776611328125,0,-3.9031676071019437,-1.0194240785751163
136,window_01_0pct,1783692060.634708,c2ea3445,0,0.012733936309814453,0,-1.895003222696071,0.28010249478446475
137,window_01_0pct,1783692060.637218,c2ea3445,0,0.0023860931396484375,0,-2.6221306353517657,-0.19043736853645243
138,window_01_0pct,1783692012.281201,c2ea3445,0,0.0016548633575439453,0,-2.780975504213637,-0.2932293161134387
139,window_01_0pct,1783692012.281717,c2ea3445,0,0.0005161762237548828,0,-3.2863614492390685,-0.6202754834805091
140,window_01_0pct,1783692015.876498,c2ea3445,0,0.00010800361633300781,0,-3.962559093550962,-1.0578575930180383
141,window_01_0pct,1783692015.876167,c2ea3445,0,0.0019521713256835938,0,-2.7092596601757486,-0.2468204435222042
142,window_01_0pct,1783692015.87639,c2ea3445,0,0.00022292137145996094,0,-3.6499044545933894,-0.8555320190936117
143,window_01_0pct,1783692015.876539,c2ea3445,0,4.100799560546875e-05,0,-4.376668040153317,-1.3258364420378697
144,window_01_0pct,1783691955.696435,c2ea3445,0,0.929732084274292,0,-0.03164171452657287,1.4859239974688978
145,window_01_0pct,1783692015.876626,c2ea3445,0,8.702278137207031e-05,0,-4.055404912579962,-1.1179401290845352
146,window_01_0pct,1783692076.119147,c2ea3445,0,2.352717161178589,0,0.3715699049167704,1.7468509505723906
147,window_01_0pct,1783692076.126456,c2ea3445,0,0.0005669593811035156,0,-3.2456827227280507,-0.5939514004114159
148,window_01_0pct,1783692076.123706,c2ea3445,0,0.0001010894775390625,0,-3.991019018757579,-1.076274625691769
149,window_01_0pct,1783692076.125889,c2ea3445,0,0.0021829605102539062,0,-2.6607552186842747,-0.2154321711608337
150,window_01_0pct,1783692076.123605,c2ea3445,0,0.004457950592041016,0,-2.3507673398779843,-0.014832315364005838
151,window_01_0pct,1783692078.03258,c2ea3445,0,0.0002219676971435547,0,-3.6517580516087453,-0.8567315217819674
152,window_01_0pct,1783692078.034362,c2ea3445,0,0.00021314620971679688,0,-3.6692896079993638,-0.8680765708122543
153,window_01_0pct,1783692078.032358,c2ea3445,0,0.021802902221679688,0,-1.6614657742080987,0.43122962488467464
154,window_01_0pct,1783692078.033967,c2ea3445,0,0.0013871192932128906,0,-2.8575732095599466,-0.34279734666356054
155,window_01_0pct,1783692078.010555,c2ea3445,0,1.884099006652832,0,0.2751039511027077,1.684425747048556
156,window_01_0pct,1783692078.034149,c2ea3445,0,0.0001819133758544922,0,-3.737754534833081,-0.9123817046222328
157,window_01_0pct,1783692073.762006,c2ea3445,0,1.960413932800293,0,0.29234800194509464,1.6955847450250465
158,window_01_0pct,1783691936.569666,c2ea3445,0,0.0019228458404541016,0,-2.71582973132235,-0.25107207855276853
159,window_01_0pct,1783691936.567743,c2ea3445,0,10.15775203704834,0,1.0067976497259952,2.157920552705133
160,window_01_0pct,1783691936.570581,c2ea3445,0,0.0003540515899658203,0,-3.449708538185392,-0.725980914975591
161,window_01_0pct,1783691936.570227,c2ea3445,0,0.0005609989166259766,0,-3.250264521626337,-0.5969163814997913
162,window_01_0pct,1783691913.73027,c2ea3445,0,29.582449913024902,0,1.471034152551593,2.458338026707826
163,window_01_0pct,1783691913.735786,c2ea3445,0,0.00551605224609375,0,-2.2582929032848233,0.045009891101986305
164,window_01_0pct,1783692082.099485,c2ea3445,0,2.796154022216797,0,0.44656124555254045,1.7953794678017585
165,window_01_0pct,1783692031.890606,c2ea3445,0,0.00022983551025390625,0,-3.6366973813002836,-0.846985436535941
166,window_01_0pct,1783692031.886934,c2ea3445,0,0.00943613052368164,0,-2.025160038241416,0.1958752065114089
167,window_01_0pct,1783692031.887269,c2ea3445,0,0.0003349781036376953,0,-3.473689025524416,-0.7414992065961223
168,window_01_0pct,1783692031.891161,c2ea3445,0,0.0005550384521484375,0,-3.2548951742840364,-0.5999129769117049
169,window_01_0pct,1783692031.877498,c2ea3445,0,2.011474847793579,0,0.30351482227494264,1.7028110357964878
170,window_01_0pct,1783692031.890376,c2ea3445,0,0.0031070709228515625,0,-2.5075090796228467,-0.11626328263679876
171,window_01_0pct,1783692079.299579,c2ea3445,0,0.0001289844512939453,0,-3.886108594778573,-1.008384823023312
172,window_01_0pct,1783692079.292022,c2ea3445,0,0.5624949932098389,0,-0.24988056678647505,1.3446969196193195
173,window_01_0pct,1783692079.302628,c2ea3445,0,0.003049135208129883,0,-2.515680908573474,-0.12155144975934785
174,window_01_0pct,1783692079.29945,c2ea3445,0,0.00742793083190918,0,-2.1290736851914858,0.12863043980060324
175,window_01_0pct,1783692079.303331,c2ea3445,0,0.0002570152282714844,0,-3.5883546608619556,-0.8157018173631576
176,window_01_0pct,1783692079.303074,c2ea3445,0,0.0004458427429199219,0,-3.3498452909583802,-0.6613572494623348
177,window_01_0pct,1783692078.729527,c2ea3445,0,0.0008471012115478516,0,-3.071552316382646,-0.4812678511796115
178,window_01_0pct,1783692078.726459,c2ea3445,0,0.019429922103881836,0,-1.7115065892548056,0.39884713199178984
179,window_01_0pct,1783692078.727659,c2ea3445,0,0.000392913818359375,0,-3.4045987840246648,-0.6967894181515268
180,window_01_0pct,1783692078.72868,c2ea3445,0,0.0010209083557128906,0,-2.990588049791117,-0.42887412447810447
181,window_01_0pct,1783692078.727266,c2ea3445,0,0.0008070468902587891,0,-3.0925634367628176,-0.49486460126746273
182,window_01_0pct,1783692078.707029,c2ea3445,0,0.6726670265197754,0,-0.1721992148562766,1.3949662012935171
183,window_01_0pct,1783692024.65192,c2ea3445,0,0.0001990795135498047,0,-3.698797377169659,-0.8871716859607606
184,window_01_0pct,1783692024.65207,c2ea3445,0,0.0001499652862548828,0,-3.8211229051647337,-0.9663311788111787
185,window_01_0pct,1783692084.545264,c2ea3445,0,1.7366180419921875,0,0.23970455874285754,1.661518035205027
186,window_01_0pct,1783692073.76643,c2ea3445,0,4.887580871582031e-05,0,-4.30211004934087,-1.2775883548446794
187,window_01_0pct,1783692010.533843,c2ea3445,0,1.8480100631713867,0,0.2667045668082783,1.6789903239451334
188,window_01_0pct,1783692012.279546,c2ea3445,0,0.004389047622680664,0,-2.357530768560784,-0.019209076235064237
189,window_01_0pct,1783692073.766381,c2ea3445,0,0.004374980926513672,0,-2.3589245796197615,-0.020111041494207907
190,window_01_0pct,1783692010.538674,c2ea3445,0,0.004831075668334961,0,-2.315866273459147,0.007752918993332451
191,window_01_0pct,1783692012.275157,c2ea3445,0,0.4616210460662842,0,-0.3357134583958628,1.2891526004486098
192,window_01_0pct,1783692094.336556,c2ea3445,0,0.00021195411682128906,0,-3.6717139597438515,-0.8696454212209148
193,window_01_0pct,1783692094.328453,c2ea3445,0,0.05240011215209961,0,-1.2806594955278328,0.6776575977588123
194,window_01_0pct,1783692094.334341,c2ea3445,0,0.000225067138671875,0,-3.6457625625139114,-0.852851711214901
195,window_01_0pct,1783692094.334116,c2ea3445,0,0.0056629180908203125,0,-2.246883035855359,0.05239346290429449
196,window_01_0pct,1783692094.336344,c2ea3445,0,0.0020029544830322266,0,-2.6981121470724734,-0.23960664687434352
197,window_01_0pct,1783692086.714587,c2ea3445,0,2.169322967529297,0,0.33632441453326933,1.7240428320238683
198,window_01_0pct,1783692024.64966,c2ea3445,0,0.0004010200500488281,0,-3.395752286695566,-0.6910646585404157
199,window_01_0pct,1783692024.651721,c2ea3445,0,0.0020608901977539062,0,-2.6857344660065694,-0.23159678195162164
200,window_01_0pct,1783692024.649259,c2ea3445,0,0.01215219497680664,0,-1.9153095345437197,0.2669618415302476
201,window_01_0pct,1783692024.637107,c2ea3445,0,0.05208277702331543,0,-1.2832975290307789,0.6759504692661886
202,window_01_0pct,1783692090.336037,c2ea3445,0,2.423460006713867,0,0.3844360363528833,1.755176902286006
203,window_01_0pct,1783692036.196043,c2ea3445,0,0.00018405914306640625,0,-3.7326894532049373,-0.9091039808347174
204,window_01_0pct,1783692036.194402,c2ea3445,0,4.303241014480591,0,0.6337957715061753,1.9165429760367274
205,window_01_0pct,1783692036.194591,c2ea3445,0,0.00018906593322753906,0,-3.7210957176275636,-0.9016014239801604
206,window_01_0pct,1783692028.48084,c2ea3445,0,0.39949703216552734,0,-0.39848535557841935,1.2485315491629791
207,window_01_0pct,1783692036.195859,c2ea3445,0,0.0012679100036621094,0,-2.8965691787712813,-0.3680324811164775
208,window_01_0pct,1783692100.636437,c2ea3445,0,6.2998809814453125,0,0.7993324136937167,2.0236653147545667
209,window_01_0pct,1783692100.65637,c2ea3445,0,0.00034999847412109375,0,-3.4546947715177354,-0.729207614326834
210,window_01_0pct,1783692100.653762,c2ea3445,0,0.0002970695495605469,0,-3.5256823887218163,-0.7751452355955598
211,window_01_0pct,1783692100.65602,c2ea3445,0,0.002257823944091797,0,-2.646117617281968,-0.20595986294729537
212,window_01_0pct,1783692100.653465,c2ea3445,0,0.017028093338012695,0,-1.76880847410317,0.36176584390487293
213,window_01_0pct,1783692106.892995,c2ea3445,0,0.014359235763549805,0,-1.8428384298730922,0.31385945959953093
214,window_01_0pct,1783692106.894476,c2ea3445,0,0.0009839534759521484,0,-3.006584282816543,-0.43922563257754915
215,window_01_0pct,1783692106.893492,c2ea3445,0,0.0004968643188476562,0,-3.3028889978114035,-0.6309708173530869
216,window_01_0pct,1783692106.878636,c2ea3445,0,0.0010259151458740234,0,-2.9884654407271287,-0.4275005382792224
217,window_01_0pct,1783692106.895073,c2ea3445,0,0.0003750324249267578,0,-3.4247747046478385,-0.7098456924263865
218,window_01_0pct,1783692106.894698,c2ea3445,0,0.0002219676971435547,0,-3.6517580516087453,-0.8567315217819674
219,window_01_0pct,1783692106.87761,c2ea3445,0,1.186171054840088,0,0.07414768822563629,1.5543826062978798
220,window_01_0pct,1783691884.143926,c2ea3445,0,0.009057998657226562,0,-2.0429198047155563,0.18438247780402559
221,window_01_0pct,1783691884.14782,c2ea3445,0,0.0037009716033935547,0,-2.431566916900452,-0.06711946788612193
222,window_01_0pct,1783691884.134868,c2ea3445,0,19.033881902694702,0,1.2795273931844366,2.334409863899965
223,window_01_0pct,1783692007.87737,c2ea3445,0,5.942564010620117,0,0.7739739415317527,2.0072552993742665
224,window_01_0pct,1783691884.144119,c2ea3445,0,0.00019311904907226562,0,-3.7119318448226455,-0.8956712838395655
225,window_01_0pct,1783692007.87755,c2ea3445,0,0.00017976760864257812,0,-3.742879387179609,-0.9156981073333722
226,window_01_0pct,1783692071.801592,c2ea3445,0,0.0013501644134521484,0,-2.869291801599337,-0.35038070083307166
227,window_01_0pct,1783692071.799768,c2ea3445,0,0.004307985305786133,0,-2.3656249869111403,-0.024447019860866937
228,window_01_0pct,1783692071.800242,c2ea3445,0,0.00047397613525390625,0,-3.3233282105602058,-0.644197473652679
229,window_01_0pct,1783692071.780829,c2ea3445,0,6.023042917251587,0,0.7798160298566984,2.011035840987859
230,window_01_0pct,1783692071.794622,c2ea3445,0,0.013792991638183594,0,-1.8603100416131224,0.3025532020481563
231,window_01_0pct,1783692071.79546,c2ea3445,0,0.0008380413055419922,0,-3.076216658566539,-0.48428624781201896
232,window_01_0pct,1783692124.297861,c2ea3445,0,0.0009131431579589844,0,-3.038985786932314,-0.46019334614832896
233,window_01_0pct,1783692065.757786,c2ea3445,0,0.0007829666137695312,0,-3.105702431913009,-0.5033671289875565
234,window_01_0pct,1783692124.296948,c2ea3445,0,9.237886905670166,0,0.9655726881287292,2.131242989106561
235,window_01_0pct,1783692126.663115,c2ea3445,0,0.00014901161193847656,0,-3.8238751222401994,-0.9681121979613017
236,window_01_0pct,1783692126.661396,c2ea3445,0,0.006417989730834961,0,-2.1925333191038945,0.08756433921380069
237,window_01_0pct,1783692126.662966,c2ea3445,0,0.0003459453582763672,0,-3.459738918487708,-0.7324717908446093
238,window_01_0pct,1783692126.654978,c2ea3445,0,2.357116937637329,0,0.3723813128525799,1.7473760301837047
239,window_01_0pct,1783692126.66262,c2ea3445,0,0.0007150173187255859,0,-3.1450764730329372,-0.5288469219433698
240,window_01_0pct,1783692126.661905,c2ea3445,0,0.0005090236663818359,0,-3.2924096710774213,-0.6241894185455603
241,window_01_0pct,1783692105.691068,c2ea3445,0,0.0001659393310546875,0,-3.777441331099782,-0.9380638881927496
